,movie_id,title,tags
72,297761,Suicide Squad,from dc comic come the suicid squad an antihero team of incarcer supervillain who act as deniabl asset for the unit state government undertak highrisk black op mission in exchang for commut prison sentences dc_comic shared_univers anti_hero secret_miss villain superhero supervillain dc_extended_univers action adventur crime fantasi science_fict will_smith margot_robbi joel_kinnaman david_ay
73,2698,Evan Almighty,god contact congressman evan baxter and tell him to build an ark in prepar for a great flood father_son_relationship daily_lif married_coupl support father marriag faith baustel rescu anim natur duringcreditssting noahs_ark fantasi comedi famili steve_carel lauren_graham john_goodman tom_shadyac
74,137113,Edge of Tomorrow,major bill cage is an offic who ha never seen a day of combat when he is unceremoni demot and drop into combat cage is kill within minutes manag to take an alpha alien down with him he awaken back at the begin of the same day and is forc to fight and die again and again  as physic contact with the alien ha thrown him into a time loop deja_vu time_warp restart dystopia war alien military_offic soldier alien_invas exoskeleton action science_fict tom_cruis emily_blunt brendan_gleeson doug_liman
75,9804,Waterworld,in a futurist world where the polar ice cap have melt and made earth a liquid planet a beauti barmaid rescu a mutant seafar from a float island prison they escape along with her young charge enola and sail off aboard hi ship but the trio soon becom the target of a menac pirat who covet the map to dryland  which is tattoo on enola back ocean tattoo mutant water dystopia doomsday adventur action kevin_costn chaim_girafi rick_avil kevin_reynold
76,14869,G.I. Joe: The Rise of Cobra,from the egyptian desert to deep below the polar ice caps the elit gi joe team use the latest in nextgener spi and militari equip to fight the corrupt arm dealer destro and the grow threat of the mysteri cobra organ to prevent them from plung the world into chaos terrorist secret hostag technolog warhead govern presid reveng murder attack explos scientist laser evil cobra adventur action thriller science_fict dennis_quaid channing_tatum marlon_wayan stephen_somm
77,150540,Inside Out,grow up can be a bumpi road and it no except for riley who is uproot from her midwest life when her father start a new job in san francisco like all of us riley is guid by her emot  joy fear anger disgust and sadness the emot live in headquarters the control center insid riley mind where they help advis her through everyday life as riley and her emot struggl to adjust to a new life in san francisco turmoil ensu in headquarters although joy riley main and most import emotion tri to keep thing positive the emot conflict on how best to navig a new city hous and school dream cartoon imaginary_friend anim famili move kid unicorn duringcreditssting 3d emot drama comedi anim famili amy_poehl phyllis_smith richard_kind pete_doct
78,278927,The Jungle Book,after a threat from the tiger shere khan forc him to flee the jungle a mancub name mowgli embark on a journey of self discoveri with the help of panther bagheera and free spirit bear baloo based_on_novel snake wolf eleph tiger feral_child panther remak bear jungl talking_anim orphan anim talking_to_anim famili adventur drama fantasi neel_sethi bill_murray ben_kingsley jon_favreau
79,10138,Iron Man 2,with the world now awar of hi dual life as the armor superhero iron man billionair inventor toni stark face pressur from the government the press and the public to share hi technolog with the military unwil to let go of hi invention stark with pepper pott and jame rhodey rhode at hi side must forg new allianc  and confront power enemies malibu marvel_com superhero based_on_comic_book reveng aftercreditssting marvel_cinematic_univers adventur action science_fict robert_downey_jr gwyneth_paltrow don_cheadl jon_favreau
80,58595,Snow White and the Huntsman,after the evil queen marri the king she perform a violent coup in which the king is murder and hi daughter snow white is taken captive almost a decad later a grown snow white is still in the clutch of the queen in order to obtain immortality the evil queen need the heart of snow white after snow escap the castle the queen send the huntsman to find her in the dark forest queen magic fairy_tal immort forest decept woman eternal_youth snow_whit evil_queen evil_stepmoth imprison sorceress adventur fantasi drama kristen_stewart charlize_theron chris_hemsworth rupert_sand
81,102651,Maleficent,the untold stori of disney most icon villain from the 1959 classic sleep beauty a beautiful pureheart young woman malefic ha an idyl life grow up in a peaceabl forest kingdom until one day when an invad armi threaten the harmoni of the land malefic rise to be the land fiercest protector but she ultim suffer a ruthless betray  an act that begin to turn her heart into stone bent on revenge malefic face an epic battl with the invad king successor and as a result place a curs upon hi newborn infant aurora as the child grows malefic realiz that aurora hold the key to peac in the kingdom  and to maleficent true happi as well fairy_tal villain sleeping_beauti dark_fantasi based_on_fairy_tal adapt retel literary_adapt 3d fantasi adventur action famili romanc angelina_joli elle_fan sharlto_copley robert_stromberg
82,119450,Dawn of the Planet of the Apes,a group of scientist in san francisco struggl to stay aliv in the aftermath of a plagu that is wipe out humanity while caesar tri to maintain domin over hi commun of intellig apes leader coloni postapocalypt dystopia forest sequel wood ape scientist monkey medical_research animal_attack plagu 3d science_fict action drama thriller andy_serki jason_clark gary_oldman matt_reev
83,79698,The Lovers,the lover is an epic romanc time travel adventur film helm by roland joffé from a stori by ajey jhankar the film is a sweep tale of an imposs love set against the backdrop of the first anglomaratha war across two time period and contin and centr around four charact  a british offic in 18th centuri coloni india the indian woman he fall deepli in love with an american presentday marin biologist and hi wife action adventur science_fict romanc josh_hartnett simone_kessel tamsin_egerton roland_joffé
84,64686,47 Ronin,base on the origin 1941 movi from japan and from ancient japan most endur tale the epic 3d fantasyadventur 47 ronin is born keanu reev lead the cast as kai an outcast who join oishi hiroyuki sanada the leader of the 47 outcast samurai togeth they seek vengeanc upon the treacher overlord who kill their master and banish their kind to restor honor to their homeland the warrior embark upon a quest that challeng them with a seri of trial that would destroy ordinari warriors japan suicid samurai based_on_true_stori samurai_sword ronin shogun half_bre 3d drama action adventur fantasi keanu_reev hiroyuki_sanada kou_shibasaki carl_rinsch
85,100402,Captain America: The Winter Soldier,after the cataclysm event in new york with the avengers steve rogers aka captain america is live quietli in washington dc and tri to adjust to the modern world but when a shield colleagu come under attack steve becom embroil in a web of intrigu that threaten to put the world at risk join forc with the black widow captain america struggl to expos the everwiden conspiraci while fight off profession assassin sent to silenc him at everi turn when the full scope of the villain plot is revealed captain america and the black widow enlist the help of a new ally the falcon however they soon find themselv up against an unexpect and formid enemyth winter soldier washington_dc futur shield marvel_com superhero based_on_comic_book captain_america aftercreditssting duringcreditssting marvel_cinematic_univers 3d political_thril action adventur science_fict chris_evan samuel_l_jackson scarlett_johansson anthony_russo
